"title_name","title_url","title_ingredients_name","title_directions_name","title_directions_selection2"
"Munn Cookies","https://www.allrecipes.com/recipe/11477/munn-cookies/?internalSource=hub%20recipe&referringContentType=Search","¼ cup lemon juice","",""
"Munn Cookies","https://www.allrecipes.com/recipe/11477/munn-cookies/?internalSource=hub%20recipe&referringContentType=Search","⅓ cup granulated sugar for decoration","",""
"","","","Step 1","Preheat oven to 350 degrees F (175 degrees C). Line baking sheets with parchment paper."
"","","","Step 2","Stir together the flour, poppy seeds, baking powder and salt."
"","","","Step 3","In a medium bowl cream the butter and sugar together until light; beat in the egg yolk, lemon zest and lemon juice. Fold in the flour mixture and mix well."
"","","","Step 4","Divide dough in half and roll each half out on a lightly floured surface until 1/8 to 1/4 inch thick. Cut with cookie cutters and place cookies on the prepared baking sheet. Brush tops of cookies with beaten egg white and sprinkle with white sugar."
"","","","Step 5","Bake at 350 degrees F (175 degrees C) for 12 to 15 minutes or until golden, the edges should be light brown."
"Sugar Cookies V","https://www.allrecipes.com/recipe/10583/sugar-cookies-v/?internalSource=hub%20recipe&referringContentType=Search","1 cup white sugar","",""
"Sugar Cookies V","https://www.allrecipes.com/recipe/10583/sugar-cookies-v/?internalSource=hub%20recipe&referringContentType=Search","1 cup confectioners' sugar","",""
"Sugar Cookies V","https://www.allrecipes.com/recipe/10583/sugar-cookies-v/?internalSource=hub%20recipe&referringContentType=Search","1 cup butter","",""
"Sugar Cookies V","https://www.allrecipes.com/recipe/10583/sugar-cookies-v/?internalSource=hub%20recipe&referringContentType=Search","1 cup shortening","",""
"Sugar Cookies V","https://www.allrecipes.com/recipe/10583/sugar-cookies-v/?internalSource=hub%20recipe&referringContentType=Search","2 large eggs eggs","",""
"Sugar Cookies V","https://www.allrecipes.com/recipe/10583/sugar-cookies-v/?internalSource=hub%20recipe&referringContentType=Search","4 cups all-purpose flour","",""
"Sugar Cookies V","https://www.allrecipes.com/recipe/10583/sugar-cookies-v/?internalSource=hub%20recipe&referringContentType=Search","1 teaspoon cream of tartar","",""
"Sugar Cookies V","https://www.allrecipes.com/recipe/10583/sugar-cookies-v/?internalSource=hub%20recipe&referringContentType=Search","1 teaspoon baking soda","",""
"Sugar Cookies V","https://www.allrecipes.com/recipe/10583/sugar-cookies-v/?internalSource=hub%20recipe&referringContentType=Search","1 teaspoon vanilla extract","",""
"Sugar Cookies V","https://www.allrecipes.com/recipe/10583/sugar-cookies-v/?internalSource=hub%20recipe&referringContentType=Search","½ teaspoon salt","",""
"","","","Step 1","Preheat oven to 350 degrees F (175 degrees C)."
"","","","Step 2","Cream together sugars, shortening and butter. Mix in the eggs and mix well."
"","","","Step 3","Stir in flour, cream of tartar and baking soda. Stir in vanilla and salt and stir until well blended."
"","","","Step 4","Roll dough into walnut sized balls. Flatten with glass bottom dipped in sugar. Bake for 10 minutes."
"Philippine-Made Sugar Cookie","https://www.allrecipes.com/recipe/25129/philippine-made-sugar-cookie/?internalSource=hub%20recipe&referringContentType=Search","2 ½ cups all-purpose flour","",""
"Philippine-Made Sugar Cookie","https://www.allrecipes.com/recipe/25129/philippine-made-sugar-cookie/?internalSource=hub%20recipe&referringContentType=Search","1 teaspoon baking soda","",""
"Philippine-Made Sugar Cookie","https://www.allrecipes.com/recipe/25129/philippine-made-sugar-cookie/?internalSource=hub%20recipe&referringContentType=Search","½ teaspoon baking powder","",""
"Philippine-Made Sugar Cookie","https://www.allrecipes.com/recipe/25129/philippine-made-sugar-cookie/?internalSource=hub%20recipe&referringContentType=Search","¼ teaspoon salt","",""
"Philippine-Made Sugar Cookie","https://www.allrecipes.com/recipe/25129/philippine-made-sugar-cookie/?internalSource=hub%20recipe&referringContentType=Search","1 cup butter, softened","",""
"Philippine-Made Sugar Cookie","https://www.allrecipes.com/recipe/25129/philippine-made-sugar-cookie/?internalSource=hub%20recipe&referringContentType=Search","1 cup white sugar","",""
"Philippine-Made Sugar Cookie","https://www.allrecipes.com/recipe/25129/philippine-made-sugar-cookie/?internalSource=hub%20recipe&referringContentType=Search","2 large eggs eggs","",""
"Philippine-Made Sugar Cookie","https://www.allrecipes.com/recipe/25129/philippine-made-sugar-cookie/?internalSource=hub%20recipe&referringContentType=Search","1 teaspoon vanilla extract","",""
"Philippine-Made Sugar Cookie","https://www.allrecipes.com/recipe/25129/philippine-made-sugar-cookie/?internalSource=hub%20recipe&referringContentType=Search","8 ounces semisweet chocolate, grated","",""
"","","","Step 1","Preheat oven to 350 degrees F (175 degrees C). Grease cookie sheets or line them with parchment paper or aluminum foil. Sift together the flour, baking soda, baking powder and salt; set aside."
"","","","Step 2","In a large bowl, cream together the butter and sugar until light and fluffy. Beat in the eggs one at a time then stir in the vanilla. The mixture should be thick and light yellow. Gradually stir in the sifted ingredients until well blended. Drop dough by teaspoonfuls, three inches apart onto the prepared cookie sheets. Sprinkle grated chocolate over the tops of the cookies."
"","","","Step 3","Bake for 12 to 15 minutes in the preheated oven, until the cookies begin to brown around the edges. Remove from cookie sheets to cool on wire racks. Store in an airtight cookie jar."
"Aunt Gail's Oatmeal Lace Cookies","https://www.allrecipes.com/recipe/11588/aunt-gails-oatmeal-lace-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 cup unsalted butter","",""
"Aunt Gail's Oatmeal Lace Cookies","https://www.allrecipes.com/recipe/11588/aunt-gails-oatmeal-lace-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 cup white sugar","",""
"Aunt Gail's Oatmeal Lace Cookies","https://www.allrecipes.com/recipe/11588/aunt-gails-oatmeal-lace-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 teaspoon vanilla extract","",""
"Aunt Gail's Oatmeal Lace Cookies","https://www.allrecipes.com/recipe/11588/aunt-gails-oatmeal-lace-cookies/?internalSource=hub%20recipe&referringContentType=Search","¼ teaspoon almond extract","",""
"Aunt Gail's Oatmeal Lace Cookies","https://www.allrecipes.com/recipe/11588/aunt-gails-oatmeal-lace-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 cup all-purpose flour","",""
"Aunt Gail's Oatmeal Lace Cookies","https://www.allrecipes.com/recipe/11588/aunt-gails-oatmeal-lace-cookies/?internalSource=hub%20recipe&referringContentType=Search","¾ teaspoon baking soda","",""
"Aunt Gail's Oatmeal Lace Cookies","https://www.allrecipes.com/recipe/11588/aunt-gails-oatmeal-lace-cookies/?internalSource=hub%20recipe&referringContentType=Search","¼ teaspoon salt","",""
"Aunt Gail's Oatmeal Lace Cookies","https://www.allrecipes.com/recipe/11588/aunt-gails-oatmeal-lace-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 cup rolled oats","",""
"Aunt Gail's Oatmeal Lace Cookies","https://www.allrecipes.com/recipe/11588/aunt-gails-oatmeal-lace-cookies/?internalSource=hub%20recipe&referringContentType=Search","⅓ cup granulated sugar for decoration","",""
"","","","Step 1","Preheat oven to 350 degrees F (175 degrees C). Grease cookie sheets."
"","","","Step 2","In a medium bowl, cream together the butter and sugar until light and fluffy. Stir in the vanilla and almond extracts. Sift together the flour, baking soda, and salt; stir into the butter mixture. Finally, mix in the rolled oats."
"","","","Step 3","Roll dough into balls about 1 inch in diameter. Place the dough balls about 3 inches apart onto the prepared cookie sheet. Dip the bottom of a glass in water and then in sugar, use this to flatten down the cookies. Sugar the glass as needed. Bake for 8 to 10 minutes, cookies should be slightly browned. Store in an airtight container."
"Oreo® Cookie Cake","https://www.allrecipes.com/recipe/7995/oreo-cookie-cake/?internalSource=hub%20recipe&referringContentType=Search","1 (20 ounce) package chocolate sandwich cookies","",""
"Oreo® Cookie Cake","https://www.allrecipes.com/recipe/7995/oreo-cookie-cake/?internalSource=hub%20recipe&referringContentType=Search","½ cup butter","",""
"Oreo® Cookie Cake","https://www.allrecipes.com/recipe/7995/oreo-cookie-cake/?internalSource=hub%20recipe&referringContentType=Search","1 (16 ounce) container frozen whipped topping, thawed","",""
"Oreo® Cookie Cake","https://www.allrecipes.com/recipe/7995/oreo-cookie-cake/?internalSource=hub%20recipe&referringContentType=Search","2 (8 ounce) packages cream cheese","",""
"Oreo® Cookie Cake","https://www.allrecipes.com/recipe/7995/oreo-cookie-cake/?internalSource=hub%20recipe&referringContentType=Search","1 cup confectioners' sugar","",""
"Oreo® Cookie Cake","https://www.allrecipes.com/recipe/7995/oreo-cookie-cake/?internalSource=hub%20recipe&referringContentType=Search","2 cups milk","",""
"Oreo® Cookie Cake","https://www.allrecipes.com/recipe/7995/oreo-cookie-cake/?internalSource=hub%20recipe&referringContentType=Search","1 (3.5 ounce) package instant vanilla pudding mix","",""
"","","","Step 1","Crush cookies into bite size pieces. Reserve 1 cup for top. Melt butter and mix with rest of cookies. Press into 9x13 pan. Put in freezer for 5 minutes."
"","","","Step 2","Blend 1/2 of the whipped topping, all of the cream cheese and confectioners' sugar. Spread over crust and place cake back in freezer."
"","","","Step 3","Prepare instant pudding with the milk according to package directions then spread over top of cake. Spread the remaining whipped topping on top of the pudding then sprinkle with the remaining cookies. Keep cake refrigerated."
"The Best Mint Chocolate Cookies","https://www.allrecipes.com/recipe/25134/the-best-mint-chocolate-cookies/?internalSource=hub%20recipe&referringContentType=Search","2 cups all-purpose flour","",""
"The Best Mint Chocolate Cookies","https://www.allrecipes.com/recipe/25134/the-best-mint-chocolate-cookies/?internalSource=hub%20recipe&referringContentType=Search","½ cup whole wheat flour","",""
"The Best Mint Chocolate Cookies","https://www.allrecipes.com/recipe/25134/the-best-mint-chocolate-cookies/?internalSource=hub%20recipe&referringContentType=Search","½ cup unsweetened cocoa powder","",""
"The Best Mint Chocolate Cookies","https://www.allrecipes.com/recipe/25134/the-best-mint-chocolate-cookies/?internalSource=hub%20recipe&referringContentType=Search","¼ cup nonfat dry milk powder","",""
"The Best Mint Chocolate Cookies","https://www.allrecipes.com/recipe/25134/the-best-mint-chocolate-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 teaspoon baking soda","",""
"The Best Mint Chocolate Cookies","https://www.allrecipes.com/recipe/25134/the-best-mint-chocolate-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 teaspoon salt","",""
"The Best Mint Chocolate Cookies","https://www.allrecipes.com/recipe/25134/the-best-mint-chocolate-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 cup unsalted butter, softened","",""
"The Best Mint Chocolate Cookies","https://www.allrecipes.com/recipe/25134/the-best-mint-chocolate-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 cup vegetable oil","",""
"The Best Mint Chocolate Cookies","https://www.allrecipes.com/recipe/25134/the-best-mint-chocolate-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 cup light brown sugar","",""
"The Best Mint Chocolate Cookies","https://www.allrecipes.com/recipe/25134/the-best-mint-chocolate-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 cup white sugar","",""
"The Best Mint Chocolate Cookies","https://www.allrecipes.com/recipe/25134/the-best-mint-chocolate-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 egg","",""
"The Best Mint Chocolate Cookies","https://www.allrecipes.com/recipe/25134/the-best-mint-chocolate-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 teaspoon vanilla extract","",""
"The Best Mint Chocolate Cookies","https://www.allrecipes.com/recipe/25134/the-best-mint-chocolate-cookies/?internalSource=hub%20recipe&referringContentType=Search","2 ¼ teaspoons peppermint extract","",""
"The Best Mint Chocolate Cookies","https://www.allrecipes.com/recipe/25134/the-best-mint-chocolate-cookies/?internalSource=hub%20recipe&referringContentType=Search","2 cups milk chocolate chips","",""
"","","","Step 1","Preheat oven to 350 degrees F (175 degrees C). Grease cookie sheets. Stir together the all-purpose flour, whole wheat flour, cocoa powder, dry milk, baking soda and salt; set aside."
"","","","Step 2","In a large bowl, cream together the butter, vegetable oil, brown sugar and white sugar until smooth. Beat in the eggs one at a time then stir in the vanilla and peppermint extracts. Gradually stir in the dry ingredients using a wooden spoon. Finally, fold in the milk chocolate chips. Drop by rounded spoonfuls onto the prepared cookie sheets."
"","","","Step 3","Bake for 8 to 10 minutes in the preheated oven. Allow cookies to cool on baking sheet for 5 minutes before removing to a wire rack to cool completely."
"Italian Wedding Cookies II","https://www.allrecipes.com/recipe/11115/italian-wedding-cookies-ii/?internalSource=hub%20recipe&referringContentType=Search","8 ounces almond paste","",""
"Italian Wedding Cookies II","https://www.allrecipes.com/recipe/11115/italian-wedding-cookies-ii/?internalSource=hub%20recipe&referringContentType=Search","1 ½ cups butter, softened","",""
"Italian Wedding Cookies II","https://www.allrecipes.com/recipe/11115/italian-wedding-cookies-ii/?internalSource=hub%20recipe&referringContentType=Search","1 cup white sugar","",""
"Italian Wedding Cookies II","https://www.allrecipes.com/recipe/11115/italian-wedding-cookies-ii/?internalSource=hub%20recipe&referringContentType=Search","4 large eggs eggs","",""
"Italian Wedding Cookies II","https://www.allrecipes.com/recipe/11115/italian-wedding-cookies-ii/?internalSource=hub%20recipe&referringContentType=Search","1 teaspoon almond extract","",""
"Italian Wedding Cookies II","https://www.allrecipes.com/recipe/11115/italian-wedding-cookies-ii/?internalSource=hub%20recipe&referringContentType=Search","2 cups all-purpose flour","",""
"Italian Wedding Cookies II","https://www.allrecipes.com/recipe/11115/italian-wedding-cookies-ii/?internalSource=hub%20recipe&referringContentType=Search","¼ teaspoon salt","",""
"Italian Wedding Cookies II","https://www.allrecipes.com/recipe/11115/italian-wedding-cookies-ii/?internalSource=hub%20recipe&referringContentType=Search","5 drops green food coloring","",""
"Italian Wedding Cookies II","https://www.allrecipes.com/recipe/11115/italian-wedding-cookies-ii/?internalSource=hub%20recipe&referringContentType=Search","5 drops yellow food coloring","",""
"Italian Wedding Cookies II","https://www.allrecipes.com/recipe/11115/italian-wedding-cookies-ii/?internalSource=hub%20recipe&referringContentType=Search","5 drops red food coloring","",""
"Italian Wedding Cookies II","https://www.allrecipes.com/recipe/11115/italian-wedding-cookies-ii/?internalSource=hub%20recipe&referringContentType=Search","1 (12 ounce) jar seedless raspberry jam, heated","",""
"Italian Wedding Cookies II","https://www.allrecipes.com/recipe/11115/italian-wedding-cookies-ii/?internalSource=hub%20recipe&referringContentType=Search","1 (12 ounce) package semisweet chocolate chips, melted","",""
"","","","Step 1","Preheat oven to 350 degrees F (175 degrees C)."
"","","","Step 2","Break almond paste into a large bowl, and beat in butter, sugar, eggs, and almond extract until light and fluffy. Beat in the flour and salt. Split batter into three equal portions, mixing one portion with green food coloring, one with yellow, and one with red. Spread each portion out to 1/4 inch thickness into the bottom of an ungreased 9x13 inch baking pan."
"","","","Step 3","Bake each layer for 12 to 15 minutes in the preheated oven, until lightly browned. Allow to cool."
"","","","Step 4","On a cookie sheet or cutting board, stack the cakes, spreading tops of the first two layers with raspberry jam. Spread melted chocolate over top of the third layer. Chill in the refrigerator 1 hour, or until jam and chocolate are firm. Slice into small rectangles to serve."
"Rum Cookie Balls","https://www.allrecipes.com/recipe/26225/rum-cookie-balls/?internalSource=hub%20recipe&referringContentType=Search","1 cup semisweet chocolate chips","",""
"Rum Cookie Balls","https://www.allrecipes.com/recipe/26225/rum-cookie-balls/?internalSource=hub%20recipe&referringContentType=Search","¼ cup corn syrup","",""
"Rum Cookie Balls","https://www.allrecipes.com/recipe/26225/rum-cookie-balls/?internalSource=hub%20recipe&referringContentType=Search","½ cup rum","",""
"Rum Cookie Balls","https://www.allrecipes.com/recipe/26225/rum-cookie-balls/?internalSource=hub%20recipe&referringContentType=Search","2 ⅔ cups crushed vanilla wafers","",""
"Rum Cookie Balls","https://www.allrecipes.com/recipe/26225/rum-cookie-balls/?internalSource=hub%20recipe&referringContentType=Search","½ cup confectioners' sugar","",""
"Rum Cookie Balls","https://www.allrecipes.com/recipe/26225/rum-cookie-balls/?internalSource=hub%20recipe&referringContentType=Search","1 cup chopped pecans","",""
"","","","Step 1","In the microwave or in a metal bowl over a pan of simmering water, melt chocolate chips, stirring frequently until smooth. Remove from heat and stir in corn syrup and rum. Combine the vanilla wafer crumbs, confectioners' sugar and pecans; stir into the chocolate mixture until well blended. Chill until firm, about 1 hour."
"","","","Step 2","Roll dough into 1 inch balls. Refrigerate in an airtight container until serving."
"Whole Wheat Ginger Snaps","https://www.allrecipes.com/recipe/79512/whole-wheat-ginger-snaps/?internalSource=hub%20recipe&referringContentType=Search","1 cup butter or margarine","",""
"Whole Wheat Ginger Snaps","https://www.allrecipes.com/recipe/79512/whole-wheat-ginger-snaps/?internalSource=hub%20recipe&referringContentType=Search","1 ½ cups white sugar","",""
"Whole Wheat Ginger Snaps","https://www.allrecipes.com/recipe/79512/whole-wheat-ginger-snaps/?internalSource=hub%20recipe&referringContentType=Search","2 large eggs eggs, beaten","",""
"Whole Wheat Ginger Snaps","https://www.allrecipes.com/recipe/79512/whole-wheat-ginger-snaps/?internalSource=hub%20recipe&referringContentType=Search","1 cup molasses","",""
"Whole Wheat Ginger Snaps","https://www.allrecipes.com/recipe/79512/whole-wheat-ginger-snaps/?internalSource=hub%20recipe&referringContentType=Search","4 cups whole wheat flour","",""
"Whole Wheat Ginger Snaps","https://www.allrecipes.com/recipe/79512/whole-wheat-ginger-snaps/?internalSource=hub%20recipe&referringContentType=Search","1 tablespoon baking soda","",""
"Whole Wheat Ginger Snaps","https://www.allrecipes.com/recipe/79512/whole-wheat-ginger-snaps/?internalSource=hub%20recipe&referringContentType=Search","2 teaspoons baking powder","",""
"Whole Wheat Ginger Snaps","https://www.allrecipes.com/recipe/79512/whole-wheat-ginger-snaps/?internalSource=hub%20recipe&referringContentType=Search","1 tablespoon ground ginger","",""
"Whole Wheat Ginger Snaps","https://www.allrecipes.com/recipe/79512/whole-wheat-ginger-snaps/?internalSource=hub%20recipe&referringContentType=Search","1 ½ teaspoons ground nutmeg","",""
"Whole Wheat Ginger Snaps","https://www.allrecipes.com/recipe/79512/whole-wheat-ginger-snaps/?internalSource=hub%20recipe&referringContentType=Search","1 ½ teaspoons ground cinnamon","",""
"Whole Wheat Ginger Snaps","https://www.allrecipes.com/recipe/79512/whole-wheat-ginger-snaps/?internalSource=hub%20recipe&referringContentType=Search","1 ½ teaspoons ground cloves","",""
"Whole Wheat Ginger Snaps","https://www.allrecipes.com/recipe/79512/whole-wheat-ginger-snaps/?internalSource=hub%20recipe&referringContentType=Search","1 ½ teaspoons ground allspice","",""
"Whole Wheat Ginger Snaps","https://www.allrecipes.com/recipe/79512/whole-wheat-ginger-snaps/?internalSource=hub%20recipe&referringContentType=Search","1 cup white sugar for decoration","",""
"","","","Step 1","Preheat the oven to 350 degrees F (175 degrees C). Grease cookie sheets."
"","","","Step 2","In a large bowl, cream together the butter and 1 1/2 cups of sugar until smooth. Mix in the eggs, and then the molasses. Combine the whole wheat flour, baking soda, baking powder, ginger, nutmeg, cinnamon, cloves, and allspice, heaping the measures if you like a lot of spice. Stir the dry ingredients into the molasses mixture just until blended."
"","","","Step 3","Roll the dough into small balls, and dip the top of each ball into the remaining white sugar. Place the cookies about 2 inches apart on the cookie sheets."
"","","","Step 4","Bake for 10 to 15 minutes in the preheated oven, until the tops are cracked. Bake longer for crispy cookies, less time for chewy cookies. Cool on wire racks."
"Fruit Oatmeal Cookie Bars","https://www.allrecipes.com/recipe/11474/fruit-oatmeal-cookie-bars/?internalSource=hub%20recipe&referringContentType=Search","½ cup butter, softened","",""
"Fruit Oatmeal Cookie Bars","https://www.allrecipes.com/recipe/11474/fruit-oatmeal-cookie-bars/?internalSource=hub%20recipe&referringContentType=Search","½ cup packed brown sugar","",""
"Fruit Oatmeal Cookie Bars","https://www.allrecipes.com/recipe/11474/fruit-oatmeal-cookie-bars/?internalSource=hub%20recipe&referringContentType=Search","1 cup all-purpose flour","",""
"Fruit Oatmeal Cookie Bars","https://www.allrecipes.com/recipe/11474/fruit-oatmeal-cookie-bars/?internalSource=hub%20recipe&referringContentType=Search","¼ teaspoon baking soda","",""
"Fruit Oatmeal Cookie Bars","https://www.allrecipes.com/recipe/11474/fruit-oatmeal-cookie-bars/?internalSource=hub%20recipe&referringContentType=Search","⅛ teaspoon salt","",""
"Fruit Oatmeal Cookie Bars","https://www.allrecipes.com/recipe/11474/fruit-oatmeal-cookie-bars/?internalSource=hub%20recipe&referringContentType=Search","1 ½ cups rolled oats","",""
"Fruit Oatmeal Cookie Bars","https://www.allrecipes.com/recipe/11474/fruit-oatmeal-cookie-bars/?internalSource=hub%20recipe&referringContentType=Search","1 ½ cups any flavor fruit jam","",""
"","","","Step 1","Preheat oven to 350 degrees F (175 degrees C). Grease a 9x13 inch pan."
"","","","Step 2","Combine the butter, brown sugar, flour, baking soda, salt and rolled oats. Press 2 cups of the mixture into the bottom of the prepared pan. Spread the preserves over the top and sprinkle with the remaining crumb mixture, gently pressing crumbs into jam."
"","","","Step 3","Bake at 350 degrees F (175 degrees C) for 35 to 40 minutes. Allow to cool before cutting."
"Thumbprint Cookies IV","https://www.allrecipes.com/recipe/11373/thumbprint-cookies-iv/?internalSource=hub%20recipe&referringContentType=Search","1 cup butter","",""
"Thumbprint Cookies IV","https://www.allrecipes.com/recipe/11373/thumbprint-cookies-iv/?internalSource=hub%20recipe&referringContentType=Search","½ cup packed brown sugar","",""
"Thumbprint Cookies IV","https://www.allrecipes.com/recipe/11373/thumbprint-cookies-iv/?internalSource=hub%20recipe&referringContentType=Search","2 large eggs eggs","",""
"Thumbprint Cookies IV","https://www.allrecipes.com/recipe/11373/thumbprint-cookies-iv/?internalSource=hub%20recipe&referringContentType=Search","1 teaspoon vanilla extract","",""
"Thumbprint Cookies IV","https://www.allrecipes.com/recipe/11373/thumbprint-cookies-iv/?internalSource=hub%20recipe&referringContentType=Search","¼ teaspoon salt","",""
"Thumbprint Cookies IV","https://www.allrecipes.com/recipe/11373/thumbprint-cookies-iv/?internalSource=hub%20recipe&referringContentType=Search","2 cups all-purpose flour","",""
"","","","Step 1","Preheat oven to 350 degrees F (175 degrees C). Line baking sheets with parchment paper."
"","","","Step 2","Separate the eggs."
"","","","Step 3","Cream the butter or margarine with the sugar. Beat in the egg yolks and vanilla. Stir in the flour and the salt."
"","","","Step 4","Shape the dough into small balls and roll in the slightly beaten egg whites then in the chopped nuts. Press thumb in center of cookie to make an indentation."
"","","","Step 5","Bake at 350 degrees F (175 degrees C) for 7 minutes or until lightly brown. Cool then fill with your favorite frosting or jam."
"Pumpkin Pecan White Chocolate Cookies","https://www.allrecipes.com/recipe/10036/pumpkin-pecan-white-chocolate-cookies/?internalSource=hub%20recipe&referringContentType=Search","2 ¼ cups all-purpose flour","",""
