"title_name","title_url","title_ingredients_name","title_directions_name","title_directions_selection2"
"","","","Step 1","In a saucepan over medium heat, cook the sugar, butter and water, stirring occasionally until melted. Remove from heat, stir in the chocolate chips until melted and set aside to cool for 10 minutes."
"","","","Step 2","Pour the chocolate mixture into a large bowl, and beat in the eggs, one at a time. Combine the flour, baking soda and salt, stir into the chocolate mixture. Cover and refrigerate dough for at least 1 hour."
"","","","Step 3","Preheat oven to 350 degrees F (175 degrees C). Grease cookie sheets. Roll cookie dough into walnut sized balls and place 2 inches apart onto the prepared cookie sheets."
"","","","Step 4","Bake for 8 to 10 minutes in the preheated oven, be careful not to overbake. When cookies come out of the oven, Press one mint wafer into the top of each cookie and let sit for 1 minute. When the mint is softened, swirl with the back of a spoon or toothpick to make a pattern with the green filling of the mint wafer. For smaller cookies, break mints in half."
"Chocolate Mint Cookies I","https://www.allrecipes.com/recipe/10477/chocolate-mint-cookies-i/?internalSource=hub%20recipe&referringContentType=Search","¾ cup butter","",""
"Chocolate Mint Cookies I","https://www.allrecipes.com/recipe/10477/chocolate-mint-cookies-i/?internalSource=hub%20recipe&referringContentType=Search","1 ½ cups packed brown sugar","",""
"Chocolate Mint Cookies I","https://www.allrecipes.com/recipe/10477/chocolate-mint-cookies-i/?internalSource=hub%20recipe&referringContentType=Search","2 tablespoons water","",""
"Chocolate Mint Cookies I","https://www.allrecipes.com/recipe/10477/chocolate-mint-cookies-i/?internalSource=hub%20recipe&referringContentType=Search","2 cups semisweet chocolate chips","",""
"Chocolate Mint Cookies I","https://www.allrecipes.com/recipe/10477/chocolate-mint-cookies-i/?internalSource=hub%20recipe&referringContentType=Search","2 large eggs eggs","",""
"Chocolate Mint Cookies I","https://www.allrecipes.com/recipe/10477/chocolate-mint-cookies-i/?internalSource=hub%20recipe&referringContentType=Search","2 ½ cups all-purpose flour","",""
"Chocolate Mint Cookies I","https://www.allrecipes.com/recipe/10477/chocolate-mint-cookies-i/?internalSource=hub%20recipe&referringContentType=Search","1 ¼ teaspoons baking soda","",""
"Chocolate Mint Cookies I","https://www.allrecipes.com/recipe/10477/chocolate-mint-cookies-i/?internalSource=hub%20recipe&referringContentType=Search","½ teaspoon salt","",""
"Chocolate Mint Cookies I","https://www.allrecipes.com/recipe/10477/chocolate-mint-cookies-i/?internalSource=hub%20recipe&referringContentType=Search","36 piece (blank)s chocolate mint wafer candies","",""
"","","","Step 1","In a large pan over low heat, cook butter, sugar and water until butter is melted. Add chocolate chips and stir until partially melted. Remove from heat and continue to stir until chocolate is completely melted. Pour into a large bowl and let stand 10 minutes to cool off slightly."
"","","","Step 2","At high speed, beat in eggs, one at a time into chocolate mixture. Reduce speed to low and add dry ingredients, beating until blended. Chill dough about 1 hour."
"","","","Step 3","Preheat oven to 350 degrees F (175 degrees C)."
"","","","Step 4","Roll dough into balls and place on ungreased cookie sheet about 2 inches apart. Bake 8-10 minutes. While cookies are baking unwrap mints and divide each in half. When cookies are brought out of the oven, put 1/2 mint on top of each cookie. Let the mint sit for up to 5 minutes until melted, then spread the mint on top of the cookie. Eat and enjoy!"
"Big Soft Ginger Cookies","https://www.allrecipes.com/recipe/17165/big-soft-ginger-cookies/?internalSource=hub%20recipe&referringContentType=Search","2 ¼ cups all-purpose flour","",""
"Big Soft Ginger Cookies","https://www.allrecipes.com/recipe/17165/big-soft-ginger-cookies/?internalSource=hub%20recipe&referringContentType=Search","2 teaspoons ground ginger","",""
"Big Soft Ginger Cookies","https://www.allrecipes.com/recipe/17165/big-soft-ginger-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 teaspoon baking soda","",""
"Big Soft Ginger Cookies","https://www.allrecipes.com/recipe/17165/big-soft-ginger-cookies/?internalSource=hub%20recipe&referringContentType=Search","¾ teaspoon ground cinnamon","",""
"Big Soft Ginger Cookies","https://www.allrecipes.com/recipe/17165/big-soft-ginger-cookies/?internalSource=hub%20recipe&referringContentType=Search","½ teaspoon ground cloves","",""
"Big Soft Ginger Cookies","https://www.allrecipes.com/recipe/17165/big-soft-ginger-cookies/?internalSource=hub%20recipe&referringContentType=Search","¼ teaspoon salt","",""
"Big Soft Ginger Cookies","https://www.allrecipes.com/recipe/17165/big-soft-ginger-cookies/?internalSource=hub%20recipe&referringContentType=Search","¾ cup margarine, softened","",""
"Big Soft Ginger Cookies","https://www.allrecipes.com/recipe/17165/big-soft-ginger-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 cup white sugar","",""
"Big Soft Ginger Cookies","https://www.allrecipes.com/recipe/17165/big-soft-ginger-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 egg","",""
"Big Soft Ginger Cookies","https://www.allrecipes.com/recipe/17165/big-soft-ginger-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 tablespoon water","",""
"Big Soft Ginger Cookies","https://www.allrecipes.com/recipe/17165/big-soft-ginger-cookies/?internalSource=hub%20recipe&referringContentType=Search","¼ cup molasses","",""
"Big Soft Ginger Cookies","https://www.allrecipes.com/recipe/17165/big-soft-ginger-cookies/?internalSource=hub%20recipe&referringContentType=Search","2 tablespoons white sugar","",""
"","","","Step 1","Preheat oven to 350 degrees F (175 degrees C). Sift together the flour, ginger, baking soda, cinnamon, cloves, and salt. Set aside."
"","","","Step 2","In a large bowl, cream together the margarine and 1 cup sugar until light and fluffy. Beat in the egg, then stir in the water and molasses. Gradually stir the sifted ingredients into the molasses mixture. Shape dough into walnut sized balls, and roll them in the remaining 2 tablespoons of sugar. Place the cookies 2 inches apart onto an ungreased cookie sheet, and flatten slightly."
"","","","Step 3","Bake for 8 to 10 minutes in the preheated oven. Allow cookies to cool on baking sheet for 5 minutes before removing to a wire rack to cool completely. Store in an airtight container."
"Beth's Spicy Oatmeal Raisin Cookies","https://www.allrecipes.com/recipe/10497/beths-spicy-oatmeal-raisin-cookies/?internalSource=hub%20recipe&referringContentType=Search","½ cup butter, softened","",""
"Beth's Spicy Oatmeal Raisin Cookies","https://www.allrecipes.com/recipe/10497/beths-spicy-oatmeal-raisin-cookies/?internalSource=hub%20recipe&referringContentType=Search","½ cup butter flavored shortening","",""
"Beth's Spicy Oatmeal Raisin Cookies","https://www.allrecipes.com/recipe/10497/beths-spicy-oatmeal-raisin-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 cup packed light brown sugar","",""
"Beth's Spicy Oatmeal Raisin Cookies","https://www.allrecipes.com/recipe/10497/beths-spicy-oatmeal-raisin-cookies/?internalSource=hub%20recipe&referringContentType=Search","½ cup white sugar","",""
"Beth's Spicy Oatmeal Raisin Cookies","https://www.allrecipes.com/recipe/10497/beths-spicy-oatmeal-raisin-cookies/?internalSource=hub%20recipe&referringContentType=Search","2 large eggs eggs","",""
"Beth's Spicy Oatmeal Raisin Cookies","https://www.allrecipes.com/recipe/10497/beths-spicy-oatmeal-raisin-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 teaspoon vanilla extract","",""
"Beth's Spicy Oatmeal Raisin Cookies","https://www.allrecipes.com/recipe/10497/beths-spicy-oatmeal-raisin-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 ½ cups all-purpose flour","",""
"Beth's Spicy Oatmeal Raisin Cookies","https://www.allrecipes.com/recipe/10497/beths-spicy-oatmeal-raisin-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 teaspoon baking soda","",""
"Beth's Spicy Oatmeal Raisin Cookies","https://www.allrecipes.com/recipe/10497/beths-spicy-oatmeal-raisin-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 teaspoon ground cinnamon","",""
"Beth's Spicy Oatmeal Raisin Cookies","https://www.allrecipes.com/recipe/10497/beths-spicy-oatmeal-raisin-cookies/?internalSource=hub%20recipe&referringContentType=Search","½ teaspoon ground cloves","",""
"Beth's Spicy Oatmeal Raisin Cookies","https://www.allrecipes.com/recipe/10497/beths-spicy-oatmeal-raisin-cookies/?internalSource=hub%20recipe&referringContentType=Search","½ teaspoon salt","",""
"Beth's Spicy Oatmeal Raisin Cookies","https://www.allrecipes.com/recipe/10497/beths-spicy-oatmeal-raisin-cookies/?internalSource=hub%20recipe&referringContentType=Search","3 cups rolled oats","",""
"Beth's Spicy Oatmeal Raisin Cookies","https://www.allrecipes.com/recipe/10497/beths-spicy-oatmeal-raisin-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 cup raisins","",""
"","","","Step 1","Preheat oven to 350 degrees F (175 degrees C)."
"","","","Step 2","In a large bowl, cream together the butter, butter flavored shortening, brown sugar, white sugar, eggs, and vanilla until smooth. Combine the flour, baking soda, cinnamon, cloves, and salt; stir into the sugar mixture. Stir in the oats and raisins. Drop by rounded teaspoonfuls onto ungreased cookie sheets."
"","","","Step 3","Bake 10 to 12 minutes until light and golden. Do not overbake. Let them cool for 2 minutes before removing from cookie sheets to cool completely. Store in airtight container. Make sure you get some, because they don't last long!"
"Oatmeal Peanut Butter Cookies","https://www.allrecipes.com/recipe/10308/oatmeal-peanut-butter-cookies/?internalSource=hub%20recipe&referringContentType=Search","½ cup shortening","",""
"Oatmeal Peanut Butter Cookies","https://www.allrecipes.com/recipe/10308/oatmeal-peanut-butter-cookies/?internalSource=hub%20recipe&referringContentType=Search","½ cup margarine, softened","",""
"Oatmeal Peanut Butter Cookies","https://www.allrecipes.com/recipe/10308/oatmeal-peanut-butter-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 cup packed brown sugar","",""
"Oatmeal Peanut Butter Cookies","https://www.allrecipes.com/recipe/10308/oatmeal-peanut-butter-cookies/?internalSource=hub%20recipe&referringContentType=Search","¾ cup white sugar","",""
"Oatmeal Peanut Butter Cookies","https://www.allrecipes.com/recipe/10308/oatmeal-peanut-butter-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 cup peanut butter","",""
"Oatmeal Peanut Butter Cookies","https://www.allrecipes.com/recipe/10308/oatmeal-peanut-butter-cookies/?internalSource=hub%20recipe&referringContentType=Search","2 large eggs eggs","",""
"Oatmeal Peanut Butter Cookies","https://www.allrecipes.com/recipe/10308/oatmeal-peanut-butter-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 ½ cups all-purpose flour","",""
"Oatmeal Peanut Butter Cookies","https://www.allrecipes.com/recipe/10308/oatmeal-peanut-butter-cookies/?internalSource=hub%20recipe&referringContentType=Search","2 teaspoons baking soda","",""
"Oatmeal Peanut Butter Cookies","https://www.allrecipes.com/recipe/10308/oatmeal-peanut-butter-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 teaspoon salt","",""
"Oatmeal Peanut Butter Cookies","https://www.allrecipes.com/recipe/10308/oatmeal-peanut-butter-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 cup quick-cooking oats","",""
"","","","Step 1","Preheat oven to 350 degrees F (175 degrees C)."
"","","","Step 2","In a large bowl, cream together shortening, margarine, brown sugar, white sugar, and peanut butter until smooth. Beat in the eggs one at a time until well blended. Combine the flour, baking soda, and salt; stir into the creamed mixture. Mix in the oats until just combined. Drop by teaspoonfuls onto ungreased cookie sheets."
"","","","Step 3","Bake for 10 to 15 minutes in the preheated oven, or until just light brown. Don't over-bake. Cool and store in an airtight container."
"Soft Oatmeal Cookies","https://www.allrecipes.com/recipe/19247/soft-oatmeal-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 cup butter, softened","",""
"Soft Oatmeal Cookies","https://www.allrecipes.com/recipe/19247/soft-oatmeal-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 cup white sugar","",""
"Soft Oatmeal Cookies","https://www.allrecipes.com/recipe/19247/soft-oatmeal-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 cup packed brown sugar","",""
"Soft Oatmeal Cookies","https://www.allrecipes.com/recipe/19247/soft-oatmeal-cookies/?internalSource=hub%20recipe&referringContentType=Search","2 large eggs eggs","",""
"Soft Oatmeal Cookies","https://www.allrecipes.com/recipe/19247/soft-oatmeal-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 teaspoon vanilla extract","",""
"Soft Oatmeal Cookies","https://www.allrecipes.com/recipe/19247/soft-oatmeal-cookies/?internalSource=hub%20recipe&referringContentType=Search","2 cups all-purpose flour","",""
"Soft Oatmeal Cookies","https://www.allrecipes.com/recipe/19247/soft-oatmeal-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 teaspoon baking soda","",""
"Soft Oatmeal Cookies","https://www.allrecipes.com/recipe/19247/soft-oatmeal-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 teaspoon salt","",""
"Soft Oatmeal Cookies","https://www.allrecipes.com/recipe/19247/soft-oatmeal-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 ½ teaspoons ground cinnamon","",""
"Soft Oatmeal Cookies","https://www.allrecipes.com/recipe/19247/soft-oatmeal-cookies/?internalSource=hub%20recipe&referringContentType=Search","3 cups quick cooking oats","",""
"","","","Step 1","In a medium bowl, cream together butter, white sugar, and brown sugar. Beat in eggs one at a time, then stir in vanilla. Combine flour, baking soda, salt, and cinnamon; stir into the creamed mixture. Mix in oats. Cover, and chill dough for at least one hour."
"","","","Step 2","Preheat the oven to 375 degrees F (190 degrees C). Grease cookie sheets. Roll the dough into walnut sized balls, and place 2 inches apart on cookie sheets. Flatten each cookie with a large fork dipped in sugar."
"","","","Step 3","Bake for 8 to 10 minutes in preheated oven. Allow cookies to cool on baking sheet for 5 minutes before transferring to a wire rack to cool completely."
"Chocolate Chocolate Chip Cookies I","https://www.allrecipes.com/recipe/9827/chocolate-chocolate-chip-cookies-i/?internalSource=hub%20recipe&referringContentType=Search","1 cup butter, softened","",""
"Chocolate Chocolate Chip Cookies I","https://www.allrecipes.com/recipe/9827/chocolate-chocolate-chip-cookies-i/?internalSource=hub%20recipe&referringContentType=Search","1 ½ cups white sugar","",""
"Chocolate Chocolate Chip Cookies I","https://www.allrecipes.com/recipe/9827/chocolate-chocolate-chip-cookies-i/?internalSource=hub%20recipe&referringContentType=Search","2 large eggs eggs","",""
"Chocolate Chocolate Chip Cookies I","https://www.allrecipes.com/recipe/9827/chocolate-chocolate-chip-cookies-i/?internalSource=hub%20recipe&referringContentType=Search","2 teaspoons vanilla extract","",""
"Chocolate Chocolate Chip Cookies I","https://www.allrecipes.com/recipe/9827/chocolate-chocolate-chip-cookies-i/?internalSource=hub%20recipe&referringContentType=Search","2 cups all-purpose flour","",""
"Chocolate Chocolate Chip Cookies I","https://www.allrecipes.com/recipe/9827/chocolate-chocolate-chip-cookies-i/?internalSource=hub%20recipe&referringContentType=Search","⅔ cup cocoa powder","",""
"Chocolate Chocolate Chip Cookies I","https://www.allrecipes.com/recipe/9827/chocolate-chocolate-chip-cookies-i/?internalSource=hub%20recipe&referringContentType=Search","¾ teaspoon baking soda","",""
"Chocolate Chocolate Chip Cookies I","https://www.allrecipes.com/recipe/9827/chocolate-chocolate-chip-cookies-i/?internalSource=hub%20recipe&referringContentType=Search","¼ teaspoon salt","",""
"Chocolate Chocolate Chip Cookies I","https://www.allrecipes.com/recipe/9827/chocolate-chocolate-chip-cookies-i/?internalSource=hub%20recipe&referringContentType=Search","2 cups semisweet chocolate chips","",""
"Chocolate Chocolate Chip Cookies I","https://www.allrecipes.com/recipe/9827/chocolate-chocolate-chip-cookies-i/?internalSource=hub%20recipe&referringContentType=Search","½ cup chopped walnuts","",""
"","","","Step 1","Preheat oven to 350 degrees F (175 degrees C)."
"","","","Step 2","In large bowl, beat butter, sugar, eggs, and vanilla until light and fluffy. Combine the flour, cocoa, baking soda, and salt; stir into the butter mixture until well blended. Mix in the chocolate chips and walnuts. Drop by rounded teaspoonfuls onto ungreased cookie sheets."
"","","","Step 3","Bake for 8 to 10 minutes in the preheated oven, or just until set. Cool slightly on the cookie sheets before transferring to wire racks to cool completely."
"Cracked Sugar Cookies I","https://www.allrecipes.com/recipe/9864/cracked-sugar-cookies-i/?internalSource=hub%20recipe&referringContentType=Search","1 ¼ cups white sugar","",""
"Cracked Sugar Cookies I","https://www.allrecipes.com/recipe/9864/cracked-sugar-cookies-i/?internalSource=hub%20recipe&referringContentType=Search","1 cup butter","",""
"Cracked Sugar Cookies I","https://www.allrecipes.com/recipe/9864/cracked-sugar-cookies-i/?internalSource=hub%20recipe&referringContentType=Search","3 large egg yolks egg yolks","",""
"Cracked Sugar Cookies I","https://www.allrecipes.com/recipe/9864/cracked-sugar-cookies-i/?internalSource=hub%20recipe&referringContentType=Search","1 teaspoon vanilla extract","",""
"Cracked Sugar Cookies I","https://www.allrecipes.com/recipe/9864/cracked-sugar-cookies-i/?internalSource=hub%20recipe&referringContentType=Search","2 ½ cups all-purpose flour","",""
"Cracked Sugar Cookies I","https://www.allrecipes.com/recipe/9864/cracked-sugar-cookies-i/?internalSource=hub%20recipe&referringContentType=Search","1 teaspoon baking soda","",""
"Cracked Sugar Cookies I","https://www.allrecipes.com/recipe/9864/cracked-sugar-cookies-i/?internalSource=hub%20recipe&referringContentType=Search","½ teaspoon cream of tartar","",""
"","","","Step 1","Preheat oven to 350 degrees F (180 degrees C). Lightly grease 2 cookie sheets."
"","","","Step 2","Cream together sugar and butter. Beat in egg yolks and vanilla."
"","","","Step 3","Add flour, baking soda, and cream of tartar. Stir."
"","","","Step 4","Form dough into walnut size balls and place 2 inches apart on cookie sheet. Don't flatten. Bake 10 to 11 minutes, until tops are cracked and just turning color."
"Molasses Sugar Cookies","https://www.allrecipes.com/recipe/9330/molasses-sugar-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 ½ cups shortening","",""
"Molasses Sugar Cookies","https://www.allrecipes.com/recipe/9330/molasses-sugar-cookies/?internalSource=hub%20recipe&referringContentType=Search","2 cups white sugar","",""
"Molasses Sugar Cookies","https://www.allrecipes.com/recipe/9330/molasses-sugar-cookies/?internalSource=hub%20recipe&referringContentType=Search","½ cup molasses","",""
"Molasses Sugar Cookies","https://www.allrecipes.com/recipe/9330/molasses-sugar-cookies/?internalSource=hub%20recipe&referringContentType=Search","2 large eggs eggs","",""
"Molasses Sugar Cookies","https://www.allrecipes.com/recipe/9330/molasses-sugar-cookies/?internalSource=hub%20recipe&referringContentType=Search","4 cups all-purpose flour","",""
"Molasses Sugar Cookies","https://www.allrecipes.com/recipe/9330/molasses-sugar-cookies/?internalSource=hub%20recipe&referringContentType=Search","4 teaspoons baking soda","",""
"Molasses Sugar Cookies","https://www.allrecipes.com/recipe/9330/molasses-sugar-cookies/?internalSource=hub%20recipe&referringContentType=Search","2 teaspoons ground cinnamon","",""
"Molasses Sugar Cookies","https://www.allrecipes.com/recipe/9330/molasses-sugar-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 teaspoon ground cloves","",""
"Molasses Sugar Cookies","https://www.allrecipes.com/recipe/9330/molasses-sugar-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 teaspoon ground ginger","",""
"Molasses Sugar Cookies","https://www.allrecipes.com/recipe/9330/molasses-sugar-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 teaspoon salt","",""
"","","","Step 1","Melt the shortening in a large pan on the stove, and cool."
"","","","Step 2","Add sugar, eggs, and molasses, beat well."
"","","","Step 3","In a separate bowl, sift dry ingredients together and add to the pan. Mix well and chill 3 hours or overnight."
"","","","Step 4","Form into walnut-size balls. Roll in granulated sugar. Place on greased cookie sheet about 2 inches apart."
"","","","Step 5","Bake at 375 degrees F (190 degrees C) for 8-10 minutes."
"","","","Step 6","Store in an airtight container to keep from getting overly crisp. If they do lose their softness, an easy way to restore it is to place one slice of fresh bread in the container with the cookies for a couple of hours or overnight and they will be soft again!"
"No Bake Cookies V","https://www.allrecipes.com/recipe/16617/no-bake-cookies-v/?internalSource=hub%20recipe&referringContentType=Search","2 cups white sugar","",""
"No Bake Cookies V","https://www.allrecipes.com/recipe/16617/no-bake-cookies-v/?internalSource=hub%20recipe&referringContentType=Search","¼ cup unsweetened cocoa powder","",""
"No Bake Cookies V","https://www.allrecipes.com/recipe/16617/no-bake-cookies-v/?internalSource=hub%20recipe&referringContentType=Search","½ cup milk","",""
"No Bake Cookies V","https://www.allrecipes.com/recipe/16617/no-bake-cookies-v/?internalSource=hub%20recipe&referringContentType=Search","½ cup margarine","",""
"No Bake Cookies V","https://www.allrecipes.com/recipe/16617/no-bake-cookies-v/?internalSource=hub%20recipe&referringContentType=Search","1 teaspoon vanilla extract","",""
"No Bake Cookies V","https://www.allrecipes.com/recipe/16617/no-bake-cookies-v/?internalSource=hub%20recipe&referringContentType=Search","1 pinch salt","",""
"No Bake Cookies V","https://www.allrecipes.com/recipe/16617/no-bake-cookies-v/?internalSource=hub%20recipe&referringContentType=Search","½ cup chunky peanut butter","",""
"No Bake Cookies V","https://www.allrecipes.com/recipe/16617/no-bake-cookies-v/?internalSource=hub%20recipe&referringContentType=Search","3 cups quick cooking oats","",""
"","","","Step 1","In a saucepan over medium heat, combine the sugar, cocoa, milk and margarine. Bring to a boil, stirring occasionally. Boil for 1 minute, then remove from heat and stir in the vanilla, salt, peanut butter and oats."
"","","","Step 2","Drop by rounded spoonfuls onto waxed paper. Allow cookies to cool for at least 1 hour. Store in an airtight container."
"Chocolate Truffle Cookies","https://www.allrecipes.com/recipe/25808/chocolate-truffle-cookies/?internalSource=hub%20recipe&referringContentType=Search","4 (1 ounce) squares unsweetened chocolate, chopped","",""
"Chocolate Truffle Cookies","https://www.allrecipes.com/recipe/25808/chocolate-truffle-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 cup semisweet chocolate chips","",""
"Chocolate Truffle Cookies","https://www.allrecipes.com/recipe/25808/chocolate-truffle-cookies/?internalSource=hub%20recipe&referringContentType=Search","6 tablespoons butter","",""
"Chocolate Truffle Cookies","https://www.allrecipes.com/recipe/25808/chocolate-truffle-cookies/?internalSource=hub%20recipe&referringContentType=Search","3 large eggs eggs","",""
"Chocolate Truffle Cookies","https://www.allrecipes.com/recipe/25808/chocolate-truffle-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 cup white sugar","",""
"Chocolate Truffle Cookies","https://www.allrecipes.com/recipe/25808/chocolate-truffle-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 ½ teaspoons vanilla extract","",""
"Chocolate Truffle Cookies","https://www.allrecipes.com/recipe/25808/chocolate-truffle-cookies/?internalSource=hub%20recipe&referringContentType=Search","½ cup all-purpose flour","",""
"Chocolate Truffle Cookies","https://www.allrecipes.com/recipe/25808/chocolate-truffle-cookies/?internalSource=hub%20recipe&referringContentType=Search","2 tablespoons unsweetened cocoa powder","",""
