"title_name","title_url","title_ingredients_name","title_directions_name","title_directions_selection2"
"Skinny Girl Chocolate Chip Cookies","https://www.allrecipes.com/recipe/244548/skinny-girl-chocolate-chip-cookies/?internalSource=hub%20recipe&referringContentType=Search","2 tablespoons pureed prunes","",""
"Skinny Girl Chocolate Chip Cookies","https://www.allrecipes.com/recipe/244548/skinny-girl-chocolate-chip-cookies/?internalSource=hub%20recipe&referringContentType=Search","½ teaspoon vanilla extract","",""
"Skinny Girl Chocolate Chip Cookies","https://www.allrecipes.com/recipe/244548/skinny-girl-chocolate-chip-cookies/?internalSource=hub%20recipe&referringContentType=Search","¼ teaspoon baking powder","",""
"Skinny Girl Chocolate Chip Cookies","https://www.allrecipes.com/recipe/244548/skinny-girl-chocolate-chip-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 pinch sea salt","",""
"","","","Step 1","Preheat oven to 350 degrees F (175 degrees C)."
"","","","Step 2","Mix flour, cocoa nibs, honey, prunes, vanilla extract, baking powder, and sea salt together in a bowl until batter is smooth. Scoop batter using a cookie scoop and drop into a baking sheet."
"","","","Step 3","Bake in the preheated oven until cookies are lightly browned, about 8 minutes."
"Chocolate Teddy Bear Cookies","https://www.allrecipes.com/recipe/10153/chocolate-teddy-bear-cookies/?internalSource=hub%20recipe&referringContentType=Search","⅔ cup butter","",""
"Chocolate Teddy Bear Cookies","https://www.allrecipes.com/recipe/10153/chocolate-teddy-bear-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 cup white sugar","",""
"Chocolate Teddy Bear Cookies","https://www.allrecipes.com/recipe/10153/chocolate-teddy-bear-cookies/?internalSource=hub%20recipe&referringContentType=Search","2 teaspoons vanilla extract","",""
"Chocolate Teddy Bear Cookies","https://www.allrecipes.com/recipe/10153/chocolate-teddy-bear-cookies/?internalSource=hub%20recipe&referringContentType=Search","2 large eggs eggs","",""
"Chocolate Teddy Bear Cookies","https://www.allrecipes.com/recipe/10153/chocolate-teddy-bear-cookies/?internalSource=hub%20recipe&referringContentType=Search","2 ½ cups all-purpose flour","",""
"Chocolate Teddy Bear Cookies","https://www.allrecipes.com/recipe/10153/chocolate-teddy-bear-cookies/?internalSource=hub%20recipe&referringContentType=Search","½ cup unsweetened cocoa powder","",""
"Chocolate Teddy Bear Cookies","https://www.allrecipes.com/recipe/10153/chocolate-teddy-bear-cookies/?internalSource=hub%20recipe&referringContentType=Search","½ teaspoon baking soda","",""
"Chocolate Teddy Bear Cookies","https://www.allrecipes.com/recipe/10153/chocolate-teddy-bear-cookies/?internalSource=hub%20recipe&referringContentType=Search","¼ teaspoon salt","",""
"","","","Step 1","Cream together the butter or margarine, sugar and vanilla. Add the eggs. In a separate bowl, mix dry ingredients. Gradually add to the creamed mixture and blend. Chill until firm."
"","","","Step 2","Preheat oven to 350 degrees F (180 degrees C)."
"","","","Step 3","For each cookie: Roll: 1 ball for the body (1 inch), 1 ball for the head (3/4 inch), 4 small balls for arms/legs (1/2inch), 2 smaller balls for ears, and 1 tiny ball for the nose. Arrange on ungreased cookie sheet. With tooth pick, draw eyes and mouth."
"","","","Step 4","Bake 6 minutes or until set. Let cool 1 minute, then remove from cookie sheet. Optional: Make a ribbon around their necks using licorice whips (after baking)."
"Chewy Oatmeal Cookies II","https://www.allrecipes.com/recipe/25022/chewy-oatmeal-cookies-ii/?internalSource=hub%20recipe&referringContentType=Search","¾ cup butter flavored shortening","",""
"Chewy Oatmeal Cookies II","https://www.allrecipes.com/recipe/25022/chewy-oatmeal-cookies-ii/?internalSource=hub%20recipe&referringContentType=Search","1 ¼ cups brown sugar","",""
"Chewy Oatmeal Cookies II","https://www.allrecipes.com/recipe/25022/chewy-oatmeal-cookies-ii/?internalSource=hub%20recipe&referringContentType=Search","1 egg","",""
"Chewy Oatmeal Cookies II","https://www.allrecipes.com/recipe/25022/chewy-oatmeal-cookies-ii/?internalSource=hub%20recipe&referringContentType=Search","⅓ cup milk","",""
"Chewy Oatmeal Cookies II","https://www.allrecipes.com/recipe/25022/chewy-oatmeal-cookies-ii/?internalSource=hub%20recipe&referringContentType=Search","1 ½ teaspoons vanilla extract","",""
"Chewy Oatmeal Cookies II","https://www.allrecipes.com/recipe/25022/chewy-oatmeal-cookies-ii/?internalSource=hub%20recipe&referringContentType=Search","3 cups rolled oats","",""
"Chewy Oatmeal Cookies II","https://www.allrecipes.com/recipe/25022/chewy-oatmeal-cookies-ii/?internalSource=hub%20recipe&referringContentType=Search","1 cup all-purpose flour","",""
"Chewy Oatmeal Cookies II","https://www.allrecipes.com/recipe/25022/chewy-oatmeal-cookies-ii/?internalSource=hub%20recipe&referringContentType=Search","½ teaspoon baking soda","",""
"Chewy Oatmeal Cookies II","https://www.allrecipes.com/recipe/25022/chewy-oatmeal-cookies-ii/?internalSource=hub%20recipe&referringContentType=Search","¼ teaspoon ground cinnamon","",""
"Chewy Oatmeal Cookies II","https://www.allrecipes.com/recipe/25022/chewy-oatmeal-cookies-ii/?internalSource=hub%20recipe&referringContentType=Search","1 cup chopped walnuts","",""
"Chewy Oatmeal Cookies II","https://www.allrecipes.com/recipe/25022/chewy-oatmeal-cookies-ii/?internalSource=hub%20recipe&referringContentType=Search","1 cup raisins","",""
"","","","Step 1","Preheat the oven to 375 degrees F (190 degrees C). Grease cookie sheets."
"","","","Step 2","In a large bowl, cream together the butter flavored shortening and brown sugar until smooth. Beat in the egg then stir in the milk and vanilla. Mix in the flour, oats, baking soda and cinnamon until well blended. Fold in the walnuts and if desired, raisins. Drop by rounded spoonfuls onto the prepared cookie sheet."
"","","","Step 3","Bake for 8 to 10 minutes in the preheated oven. Allow cookies to cool on baking sheet for 5 minutes before removing to a wire rack to cool completely."
"Creme de Menthe Chocolate Chip Cookies","https://www.allrecipes.com/recipe/19248/creme-de-menthe-chocolate-chip-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 cup butter, softened","",""
"Creme de Menthe Chocolate Chip Cookies","https://www.allrecipes.com/recipe/19248/creme-de-menthe-chocolate-chip-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 cup brown sugar","",""
"Creme de Menthe Chocolate Chip Cookies","https://www.allrecipes.com/recipe/19248/creme-de-menthe-chocolate-chip-cookies/?internalSource=hub%20recipe&referringContentType=Search","¾ cup white sugar","",""
"Creme de Menthe Chocolate Chip Cookies","https://www.allrecipes.com/recipe/19248/creme-de-menthe-chocolate-chip-cookies/?internalSource=hub%20recipe&referringContentType=Search","2 large eggs eggs","",""
"Creme de Menthe Chocolate Chip Cookies","https://www.allrecipes.com/recipe/19248/creme-de-menthe-chocolate-chip-cookies/?internalSource=hub%20recipe&referringContentType=Search","2 tablespoons creme de menthe liqueur","",""
"Creme de Menthe Chocolate Chip Cookies","https://www.allrecipes.com/recipe/19248/creme-de-menthe-chocolate-chip-cookies/?internalSource=hub%20recipe&referringContentType=Search","3 cups all-purpose flour","",""
"Creme de Menthe Chocolate Chip Cookies","https://www.allrecipes.com/recipe/19248/creme-de-menthe-chocolate-chip-cookies/?internalSource=hub%20recipe&referringContentType=Search","¾ teaspoon baking soda","",""
"Creme de Menthe Chocolate Chip Cookies","https://www.allrecipes.com/recipe/19248/creme-de-menthe-chocolate-chip-cookies/?internalSource=hub%20recipe&referringContentType=Search","½ teaspoon salt","",""
"Creme de Menthe Chocolate Chip Cookies","https://www.allrecipes.com/recipe/19248/creme-de-menthe-chocolate-chip-cookies/?internalSource=hub%20recipe&referringContentType=Search","3 cups mint chocolate chips","",""
"","","","Step 1","Preheat oven to 350 degrees F (175 degrees C)."
"","","","Step 2","In large bowl, cream together the butter, brown sugar and white sugar until smooth. Beat in the eggs, then stir in the creme de menthe liqueur. Combine the flour, baking soda and salt; stir into the mint mixture. Mix in the chocolate chips by hand using a wooden spoon. Drop dough by heaping teaspoonfuls onto an ungreased cookie sheet. Cookies should be at least 2 inches apart."
"","","","Step 3","Bake for 8 to 10 minutes in the preheated oven. Allow cookies to cool on baking sheet for 5 minutes before removing to a wire rack to cool completely."
"Jasmine Cookies","https://www.allrecipes.com/recipe/78076/jasmine-cookies/?internalSource=hub%20recipe&referringContentType=Search","⅔ cup margarine, softened","",""
"Jasmine Cookies","https://www.allrecipes.com/recipe/78076/jasmine-cookies/?internalSource=hub%20recipe&referringContentType=Search","½ cup white sugar","",""
"Jasmine Cookies","https://www.allrecipes.com/recipe/78076/jasmine-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 egg","",""
"Jasmine Cookies","https://www.allrecipes.com/recipe/78076/jasmine-cookies/?internalSource=hub%20recipe&referringContentType=Search","2 ½ cups all-purpose flour","",""
"Jasmine Cookies","https://www.allrecipes.com/recipe/78076/jasmine-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 tablespoon jasmine tea leaves, chopped","",""
"","","","Step 1","In a medium bowl, cream together the margarine and sugar until well light and fluffy. Stir in the egg, then the flour. Mix in the tea leaves. Form the dough into a ball, and flatten to about 1 inch. Wrap in plastic wrap, and refrigerate for about 15 minutes, or until firm."
"","","","Step 2","Preheat the oven to 325 degrees F (165 degrees C). Roll the dough into walnut sized balls, and place on cookie sheets. Flatten slightly."
"","","","Step 3","Bake for 15 to 20 minutes in the preheated oven until the edges begin to brown slightly. Remove cookies from baking sheets to cool on wire racks."
"Mesquite Cookies","https://www.allrecipes.com/recipe/168729/mesquite-cookies/?internalSource=hub%20recipe&referringContentType=Search","½ cup mesquite flour","",""
"Mesquite Cookies","https://www.allrecipes.com/recipe/168729/mesquite-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 ½ cups all-purpose flour","",""
"Mesquite Cookies","https://www.allrecipes.com/recipe/168729/mesquite-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 teaspoon ground cinnamon","",""
"Mesquite Cookies","https://www.allrecipes.com/recipe/168729/mesquite-cookies/?internalSource=hub%20recipe&referringContentType=Search","¾ cup butter, softened","",""
"Mesquite Cookies","https://www.allrecipes.com/recipe/168729/mesquite-cookies/?internalSource=hub%20recipe&referringContentType=Search","¾ cup white sugar","",""
"Mesquite Cookies","https://www.allrecipes.com/recipe/168729/mesquite-cookies/?internalSource=hub%20recipe&referringContentType=Search","2 large eggs eggs","",""
"","","","Step 1","Preheat oven to 375 degrees F (190 degrees C). Grease cookie sheets. Whisk together the mesquite flour, all-purpose flour, and cinnamon; set aside."
"","","","Step 2","Beat the butter and sugar with an electric mixer in a bowl until smooth. Add the eggs one at a time, allowing each egg to blend into the butter mixture before adding the next. Mix in the flour mixture until just incorporated. Drop by teaspoonfuls onto the prepared cookie sheets."
"","","","Step 3","Bake in the preheated oven until golden, 8 to 10 minutes. Remove from cookie sheets to cool on wire racks."
"Pistachio White Chocolate Chip Cookies","https://www.allrecipes.com/recipe/25123/pistachio-white-chocolate-chip-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 cup butter, softened","",""
"Pistachio White Chocolate Chip Cookies","https://www.allrecipes.com/recipe/25123/pistachio-white-chocolate-chip-cookies/?internalSource=hub%20recipe&referringContentType=Search","½ cup shortening","",""
"Pistachio White Chocolate Chip Cookies","https://www.allrecipes.com/recipe/25123/pistachio-white-chocolate-chip-cookies/?internalSource=hub%20recipe&referringContentType=Search","½ cup white sugar","",""
"Pistachio White Chocolate Chip Cookies","https://www.allrecipes.com/recipe/25123/pistachio-white-chocolate-chip-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 cup brown sugar","",""
"Pistachio White Chocolate Chip Cookies","https://www.allrecipes.com/recipe/25123/pistachio-white-chocolate-chip-cookies/?internalSource=hub%20recipe&referringContentType=Search","2 large eggs eggs","",""
"Pistachio White Chocolate Chip Cookies","https://www.allrecipes.com/recipe/25123/pistachio-white-chocolate-chip-cookies/?internalSource=hub%20recipe&referringContentType=Search","2 teaspoons vanilla extract","",""
"Pistachio White Chocolate Chip Cookies","https://www.allrecipes.com/recipe/25123/pistachio-white-chocolate-chip-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 ½ cups all-purpose flour","",""
"Pistachio White Chocolate Chip Cookies","https://www.allrecipes.com/recipe/25123/pistachio-white-chocolate-chip-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 cup whole wheat flour","",""
"Pistachio White Chocolate Chip Cookies","https://www.allrecipes.com/recipe/25123/pistachio-white-chocolate-chip-cookies/?internalSource=hub%20recipe&referringContentType=Search","½ cup rolled oats","",""
"Pistachio White Chocolate Chip Cookies","https://www.allrecipes.com/recipe/25123/pistachio-white-chocolate-chip-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 teaspoon baking powder","",""
"Pistachio White Chocolate Chip Cookies","https://www.allrecipes.com/recipe/25123/pistachio-white-chocolate-chip-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 teaspoon baking soda","",""
"Pistachio White Chocolate Chip Cookies","https://www.allrecipes.com/recipe/25123/pistachio-white-chocolate-chip-cookies/?internalSource=hub%20recipe&referringContentType=Search","2 cups white chocolate chips","",""
"Pistachio White Chocolate Chip Cookies","https://www.allrecipes.com/recipe/25123/pistachio-white-chocolate-chip-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 ½ cups chopped pistachio nuts","",""
"","","","Step 1","Preheat oven to 350 degrees F (175 degrees C)."
"","","","Step 2","In a large bowl, cream together the butter, shortening, white sugar and brown sugar until smooth. Beat in the eggs one at a time, then stir in the vanilla. Combine the all-purpose flour, whole wheat flour, oats, baking powder and baking soda; blend into the creamed mixture to form a dough. Fold in the white chocolate chips and pistachios. Drop dough by teaspoonfuls onto ungreased cookie sheets."
"","","","Step 3","Bake for 8 to 10 minutes in the preheated oven. Allow cookies to cool on baking sheet for 5 minutes before removing to a wire rack to cool completely."
"Citrus Cookies","https://www.allrecipes.com/recipe/10246/citrus-cookies/?internalSource=hub%20recipe&referringContentType=Search","½ cup butter","",""
"Citrus Cookies","https://www.allrecipes.com/recipe/10246/citrus-cookies/?internalSource=hub%20recipe&referringContentType=Search","⅔ cup white sugar","",""
"Citrus Cookies","https://www.allrecipes.com/recipe/10246/citrus-cookies/?internalSource=hub%20recipe&referringContentType=Search","⅛ teaspoon salt","",""
"Citrus Cookies","https://www.allrecipes.com/recipe/10246/citrus-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 tablespoon lemon juice","",""
"Citrus Cookies","https://www.allrecipes.com/recipe/10246/citrus-cookies/?internalSource=hub%20recipe&referringContentType=Search","2 teaspoons lemon zest","",""
"Citrus Cookies","https://www.allrecipes.com/recipe/10246/citrus-cookies/?internalSource=hub%20recipe&referringContentType=Search","6 drops yellow food coloring","",""
"Citrus Cookies","https://www.allrecipes.com/recipe/10246/citrus-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 ½ cups all-purpose flour","",""
"","","","Step 1","Cream together butter or margarine and sugar. Add salt, zest, juice, and food coloring. Mix until well blended."
"","","","Step 2","Add flour a half cup at a time, mixing well. Dough should ball up when finished. Shape into a cylinder about 2 1/2 inches in diameter. Chill for 4 hours."
"","","","Step 3","Preheat oven to 350 degrees F (180 degrees C)."
"","","","Step 4","Slice into 24 cookies and bake on cookie sheet 6 to 8 minutes."
"Wednesday Cookies","https://www.allrecipes.com/recipe/15045/wednesday-cookies/?internalSource=hub%20recipe&referringContentType=Search","½ cup butter","",""
"Wednesday Cookies","https://www.allrecipes.com/recipe/15045/wednesday-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 ½ cups white sugar","",""
"Wednesday Cookies","https://www.allrecipes.com/recipe/15045/wednesday-cookies/?internalSource=hub%20recipe&referringContentType=Search","2 large eggs eggs","",""
"Wednesday Cookies","https://www.allrecipes.com/recipe/15045/wednesday-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 cup sour cream","",""
"Wednesday Cookies","https://www.allrecipes.com/recipe/15045/wednesday-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 teaspoon vanilla extract","",""
"Wednesday Cookies","https://www.allrecipes.com/recipe/15045/wednesday-cookies/?internalSource=hub%20recipe&referringContentType=Search","2 ¾ cups all-purpose flour","",""
"Wednesday Cookies","https://www.allrecipes.com/recipe/15045/wednesday-cookies/?internalSource=hub%20recipe&referringContentType=Search","½ teaspoon baking powder","",""
"Wednesday Cookies","https://www.allrecipes.com/recipe/15045/wednesday-cookies/?internalSource=hub%20recipe&referringContentType=Search","½ teaspoon salt","",""
"Wednesday Cookies","https://www.allrecipes.com/recipe/15045/wednesday-cookies/?internalSource=hub%20recipe&referringContentType=Search","½ teaspoon baking soda","",""
"Wednesday Cookies","https://www.allrecipes.com/recipe/15045/wednesday-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 cup shortening","",""
"Wednesday Cookies","https://www.allrecipes.com/recipe/15045/wednesday-cookies/?internalSource=hub%20recipe&referringContentType=Search","¼ cup milk","",""
"Wednesday Cookies","https://www.allrecipes.com/recipe/15045/wednesday-cookies/?internalSource=hub%20recipe&referringContentType=Search","2 large egg whites egg whites","",""
"Wednesday Cookies","https://www.allrecipes.com/recipe/15045/wednesday-cookies/?internalSource=hub%20recipe&referringContentType=Search","¼ cup all-purpose flour","",""
"Wednesday Cookies","https://www.allrecipes.com/recipe/15045/wednesday-cookies/?internalSource=hub%20recipe&referringContentType=Search","2 teaspoons vanilla extract","",""
"Wednesday Cookies","https://www.allrecipes.com/recipe/15045/wednesday-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 pound confectioners' sugar","",""
"","","","Step 1","In a medium bowl, cream together the butter and sugar. Stir in the eggs and vanilla, then the sour cream. Sift together the flour, baking powder, salt and baking soda, stir into the creamed mixture. Cover and chill for at least 1 hour."
"","","","Step 2","Preheat oven to 350 degrees F (175 degrees C)."
"","","","Step 3","Drop cookies by heaping teaspoonfuls onto cookie sheets. Bake for 10 to 12 minutes in the preheated oven. Remove from baking sheets to cool on wire racks. Frost the flat side with icing when cool."
"","","","Step 4","To make the icing, combine the shortening, milk, egg whites, 1/4 cup of flour, vanilla and confectioners' sugar in a medium bowl. Mix on the high speed of an electric mixer until fluffy. The longer you mix, the fluffier it will be."
"Turtles® Fudge Chocolate Chip Cookies","https://www.allrecipes.com/recipe/221282/turtles-fudge-chocolate-chip-cookies/?internalSource=hub%20recipe&referringContentType=Search","Crisco® Original No-Stick Cooking Spray","",""
"Turtles® Fudge Chocolate Chip Cookies","https://www.allrecipes.com/recipe/221282/turtles-fudge-chocolate-chip-cookies/?internalSource=hub%20recipe&referringContentType=Search","5 ounces unsweetened baking chocolate","",""
"Turtles® Fudge Chocolate Chip Cookies","https://www.allrecipes.com/recipe/221282/turtles-fudge-chocolate-chip-cookies/?internalSource=hub%20recipe&referringContentType=Search","¼ cup butter","",""
"Turtles® Fudge Chocolate Chip Cookies","https://www.allrecipes.com/recipe/221282/turtles-fudge-chocolate-chip-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 (14 ounce) can Eagle Brand® Sweetened Condensed Milk","",""
"Turtles® Fudge Chocolate Chip Cookies","https://www.allrecipes.com/recipe/221282/turtles-fudge-chocolate-chip-cookies/?internalSource=hub%20recipe&referringContentType=Search","2 (7.4 ounce) packages Martha White® Chocolate Chip Muffin Mix","",""
"Turtles® Fudge Chocolate Chip Cookies","https://www.allrecipes.com/recipe/221282/turtles-fudge-chocolate-chip-cookies/?internalSource=hub%20recipe&referringContentType=Search","⅔ cup chopped pecans","",""
"Turtles® Fudge Chocolate Chip Cookies","https://www.allrecipes.com/recipe/221282/turtles-fudge-chocolate-chip-cookies/?internalSource=hub%20recipe&referringContentType=Search","48 eaches foil-wrapped chocolate covered caramel candies, unwrapped","",""
"","","","Step 1","Heat oven to 350 degrees F. Coat large baking sheet with no-stick cooking spray. Microwave chocolate and butter in uncovered large microwave-safe bowl on HIGH for 2 minutes or until butter is melted. Stir until chocolate is completely melted and smooth. Stir in sweetened condensed milk. Stir in muffin mix until completely blended."
"","","","Step 2","Roll tablespoonfuls of dough into balls. Dip bottoms into pecans. Place on baking sheet with nut side up, 2 inches apart. Bake 7 to 8 minutes or just until cookies look slightly crackled and centers are still soft. Immediately press a caramel candy into center of each cookie. Remove to wire rack. Swirl caramel candy gently with knife while candy is warm, if desired. Cool completely."
"Moravian Sugar Cookies","https://www.allrecipes.com/recipe/10186/moravian-sugar-cookies/?internalSource=hub%20recipe&referringContentType=Search","4 ½ cups all-purpose flour","",""
"Moravian Sugar Cookies","https://www.allrecipes.com/recipe/10186/moravian-sugar-cookies/?internalSource=hub%20recipe&referringContentType=Search","¼ teaspoon baking soda","",""
"Moravian Sugar Cookies","https://www.allrecipes.com/recipe/10186/moravian-sugar-cookies/?internalSource=hub%20recipe&referringContentType=Search","¼ teaspoon salt","",""
"Moravian Sugar Cookies","https://www.allrecipes.com/recipe/10186/moravian-sugar-cookies/?internalSource=hub%20recipe&referringContentType=Search","1 teaspoon ground cinnamon","",""
"Moravian Sugar Cookies","https://www.allrecipes.com/recipe/10186/moravian-sugar-cookies/?internalSource=hub%20recipe&referringContentType=Search","½ teaspoon ground cloves","",""
